SAMPLE_ID,Source,Source_path,Question,Answer
TRAIN_359,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,공정거래위원회의 2024년도 성과지표 중에서 '자금세탁방지 제도의 FIU정보시스템 반영률'은 몇%인가?,92%
TRAIN_360,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"국민권익증진을 위해 반부패·청렴 정책을 강화하고, 현장중심의 행정을 펼치는 프로그램목표의 '24년 예산안은 얼마인가요?","54,928백만원 입니다."
TRAIN_361,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,전략목표 중 원자력·방사선·핵비확산 분야의 기술적 역량 강화를 통한 안전한 원자력 이용 추구 및 국가 핵안보 체제 선진화 프로그램목표의 '24년 예산은 얼마인가?,41041백만원
TRAIN_362,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,프로그램목표 Ⅱ-1의 자연문화재보호에 할당된 예산은 얼마인가요?,3961백만원
TRAIN_363,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,프로그램목표 Ⅲ-1의 국립고궁박물관 조성운영에 할당된 예산은 얼마인가요?,21955백만원
TRAIN_364,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기상서비스 진흥을 위한 성과지표 중 '통합기상기후데이터 API 활용 건수'의 '24년 목표치는 얼마인가요?,572건
TRAIN_365,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기상기술 선진화를 위한 성과지표 중 '기상기후 국제기구 및 일반 국제협력교육홍보 관련기관 활동 전문가 재정'의 '24년 예산은 얼마인가요?,21명
TRAIN_366,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기후변화 과학정보 생산 및 서비스를 위한 성과지표 중 '기후변화 과학정보 생산 및 서비스'의 '24년 예산은 얼마인가요?,"11,176"
TRAIN_367,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기후대응기금을 위한 성과지표 중 '탄소중립기반 선진기상·지진 기술개발'의 '24년 예산은 얼마인가요?,"25,709"
TRAIN_368,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,기상기후서비스의 활용·확산을 위한 성과지표 중 '항공기상관측'의 '24년 예산은 얼마인가요?,"7,048"
TRAIN_369,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,전략목표의 효과적인 평가를 위해 필요한 조치는 무엇인가?,향후 개선 수준을 확인할 수 있도록 명확하게 설정되어야 한다.
TRAIN_370,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국민권익증진을 위한 반부패·청렴 정책 강화 및 현장중심의 행정을 펼치는 프로그램의 '24년 예산안은 얼마인가요?,"54,928백만원입니다."
TRAIN_371,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국내에서 성과주의 예산 제도가 언제부터 시행되기 시작했나요?,1999년부터
TRAIN_372,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과목표관리제도가 본격적으로 시행된 연도는 언제인가요?,2003년
TRAIN_373,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가재정법 시행으로 성과관리제도가 법제화된 연도는 언제인가요?,2007년
TRAIN_374,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서가 예산안과 기금운용계획안의 첨부서류로 제출되기 시작한 연도는 언제인가요?,2009년
TRAIN_375,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2022 회계연도부터 성과기반의 재정운용을 강화하기 위해 어떤 단위로 성과계획서가 작성되게 되었나요?,프로그램 단위
TRAIN_376,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024 회계연도부터는 부처의 성과를 쉽게 파악할 수 있도록 어떤 원칙으로 성과지표가 설정되게 되었나요?,1 프로그램 1 지표 원칙
TRAIN_377,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024년도 성과계획서에 따르면 중앙관서의 성과관리체계는 몇 개의 전략 목표와 프로그램목표로 구성되어 있나요?,"전략 목표 187개, 프로그램목표 475개로 구성되어 있습니다."
TRAIN_378,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,대법원의 2024년 예산은 얼마인가?,"247,169백만원"
TRAIN_379,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,재외동포청의 '24년 예산안은 얼마인가?,"84,569백만원"
TRAIN_380,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,병무청의 '24년 예산안은 얼마인가?,"41,096백만원"
TRAIN_381,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국세청의 '24년 예산안은 얼마인가?,"237,018백만원"
TRAIN_382,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,관세청의 '24년 예산안은 얼마인가?,"183,608백만원"
TRAIN_383,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,통계청의 '24년 예산안은 얼마인가?,"250,826백만원"
TRAIN_384,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,2024년도 성과계획서를 작성하는 과정에서 고려된 요소와 포함된 부처들은 무엇인가?,"성과목표체계 수립, 성과지표 목표치 설정 등이 고려되었으며, 포함된 부처들은 대통령비서실, 대통령경호처, 국회, 대법원, 헌법제판소, 중앙선거관리위원회, 민주평화통일자문회의, 감사원, 국무조정실 및 국무총리비서실, 기획재정부, 교육부, 과학기술정보통신부, 외교부, 통일부, 법무부, 국방부, 행정안전부, 국가보훈부, 문화체육관광부, 농림축산식품부, 산업통상자원부, 보건복지부, 환경부, 고용노동부, 여성가족부, 국토교통부, 해양수산부, 중소벤처기업부, 인사혁신처, 법제처, 식품의약품안전처, 고위공직자법위반수사처, 국가인권위원회, 국가교육위원회, 방송통신위원회, 공정거래위원회, 금융위원회, 국민권익위원회, 원자력안전위원회, 개인정보보호위원회, 국세청, 관세청, 조달청, 통계청, 재의동포청, 병무청, 방위사업청, 경찰청, 소방청, 문화재청, 농촌진흥청, 산림청, 특허청, 질병관리청, 기상청, 행정중심복합도시건설청, 새만금개발청, 해양경찰청, 5.18민주화운동진상규명조사위원회, 진실화해를위한과거사정리위원회 등이 포함되어 있다."
TRAIN_385,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서는 어떤 목적으로 작성되며, 작성 시 어떤 요소들이 사전에 설정되고 관리되는가, 그리고 그 공개는 어떤 효과를 가져오는가?","성과계획서는 중앙관서 및 기금관리주체의 전략목표 및 성과목표를 달성하기 위한 연도별 시행계획을 작성하기 위해 사용되며, 작성 시 성과목표, 성과지표, 목표수준이 사전에 설정되고 관리된다. 각 부처 성과계획서의 공개를 통해 정부의 재정운용 성과에 대한 이해를 제고하고, 예산편성 활용 등을 통해 재정운용의 투명성과 책임성을 제고할 수 있다."
TRAIN_386,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"국가재정법 시행 이후 성과계획서 및 성과보고서, 재정사업 평가 등의 성과관리 주요내용과 성과계획서 및 성과보고서 작성에 대한 규정은 무엇인가?","① 성과목표관리: 재정사업에 대한 성과목표, 성과지표 등의 설정 및 그 달성을 위한 집행과정ㆍ결과의 관리 ② 성과평가: 재정사업의 계획 수립, 집행과정 및 결과 등에 대한 점검ㆍ분석ㆍ평가. 각 중앙관서의 장 및 기금관리주체는 재정사업 성과목표관리를 위하여 매년 예산 및 기금에 관한 성과목표ㆍ성과지표가 포함된 성과계획서 및 성과보고서를 작성하여야 한다."
TRAIN_387,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,성과계획서 및 성과보고서 작성 시 성과목표와 성과지표 설정은 어떻게 이루어져야 하는가?,"성과목표는 기관의 임무 및 상위ㆍ하위 목표와 연계되어야 하며, 성과지표를 통하여 성과목표의 달성 여부를 측정할 수 있도록 구체적이고 결과지향적으로 설정되어야 한다. 성과지표는 명확하고 구체적으로 설정되어야 하며, 성과목표의 달성을 객관적으로 제때에 측정할 수 있어야 한다."
TRAIN_388,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"국내에서 성과주의 예산 제도가 언제부터 시행되었으며, 성과목표관리제도, 국가재정법 시행, 성과계획서 제출이 각각 언제 시작되었나요?","성과주의 예산 제도는 1999년부터 시행되었으며, 성과목표관리제도는 2003년, 국가재정법 시행으로 성과관리제도가 법제화된 것은 2007년, 성과계획서가 예산안과 기금운용계획안의 첨부서류로 제출된 것은 2009년부터입니다."
TRAIN_389,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"2022 회계연도부터 성과기반의 재정운용을 강화하기 위해 성과계획서가 어떤 단위로 작성되었으며, 2024 회계연도부터 성과지표 설정 원칙은 어떻게 변경되었나요?","2022 회계연도부터 성과계획서는 프로그램 단위로 작성되었으며, 2024 회계연도부터는 '1 프로그램 1 지표'를 원칙으로 성과지표가 설정되게 되었습니다."
TRAIN_390,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,국가재정법에 따라 성과계획서를 작성해야 하는 대상기관은 누구인가요?,국가재정법에 따라 성과계획서를 작성해야 하는 대상기관은 국가재정법(제4장의2)에 따라 예산요구서를 제출하는 모든 중앙관서의 장과 기금관리주체입니다.
TRAIN_391,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"기획재정부는 매년 어떤 작업을 수행하여 중앙관서의 성과관리를 강화하고 있는가? 부처들은 성과계획서 작성을 어떻게 수행해야 하며, 성과목표를 수립할 때 고려해야 하는 요소는 무엇인가?","기획재정부는 매년 성과계획서 작성지침을 각 부처에 통보하여 각 부처의 성과계획서 작성 방법과 기준을 제시하고 있다. 부처들은 이 지침에 따라 해당 기관의 조직과 사업구조를 고려하여 성과 목표체계를 수립해야 하며, 목표달성에 영향을 줄 수 있는 법·제도·정책적 요인 및 외부요인을 분석하고 이를 관리·개선하기 위한 계획을 반영해야 한다."
TRAIN_392,2024년도 성과계획서(총괄편),./train_source/2024년도 성과계획서(총괄편).pdf,"성과계획서의 임무와 비전이 포함해야 하는 내용과, 성과관리를 통해 구현가능한 내용은 무엇인가?","성과계획서는 임무와 비전을 설정하는데, 재정정책이 해당 기관의 존재 목적과 주요 기능을 포괄하는 내용으로 설정되어야 한다. 성과관리를 통해 구현 가능한 내용은 비전을 달성하여 바람직한 미래상을 이루기 위해 조직 현황을 파악하고 성과를 향상시키기 위한 계획과 목표를 설정하는 것을 말한다."
