image_filename,게시물수,팔로워수,팔로잉수,프로필 링크,촬영 구도,동작,인물 수,의상,색감_분위기_통합,고유한 특징,url1,url2,url3
mimostudio.kr_01.jpg,143,2661,566,,"반신샷,전신샷",정적 포즈,2명,"웨딩 드레스, 턱시도","로맨틱, 모노톤, 부드러운, 세련된, 우아한, 클래식","미니멀리즘, 간결함, 집중도",https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/455672798_18029156429238530_2821539604061415721_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=xIt5WrY1bGYQ7kNvgGMVydP&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQzNTAwODg0NDI3MzQ2MTk5MQ%3D%3D.3-ccb7-5&oh=00_AYDMEfLJrCaxXj6xLETWeEzH0r16qxCDXvGkI2zeVY6ILA&oe=676F292A&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/455270357_18028959533238530_4486071146223025161_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=1sBBhrwmv8AQ7kNvgHZ8NIj&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQzMzY1ODk4NDYyMzQzMTUzNg%3D%3D.3-ccb7-5&oh=00_AYCbvPqqN3u93DZEvwxq27nNPfoRhaxQnBTn6cm8lsG_Vg&oe=676F495B&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/454730917_18028763948238530_403152816391349757_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=-xEaqBTx9wQQ7kNvgFKFlpG&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQzMjI2NDM0Mjc5MTAzNzU4NA%3D%3D.3-ccb7-5&oh=00_AYAc8PCL0UHMpwOJHx4zeH3ja8DFS7Nx3BUWfIDE9WzBzA&oe=676F2D9A&_nc_sid=22de04
mimostudio.kr_02.jpg,143,2661,566,,"근접샷,반신샷","정적 포즈, 미소/웃음",2명,"웨딩 드레스, 턱시도","따뜻한, 로맨틱, 부드러운, 자연광","감성적, 친밀함",https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/454672532_18028659872238530_3579070860023866860_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=2OIRpbrL3iAQ7kNvgFTEbvX&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQzMTUzODU0NzcwOTc5ODQ5Nw%3D%3D.3-ccb7-5&oh=00_AYCKNO7SIINm_EAwrgSrRsOczf1iNzYaW8Q9nk6bT7A-Sg&oe=676F4494&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/454410836_18028459214238530_8445115516542637321_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=8LLZjNBtLAYQ7kNvgGuGHre&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQzMDA5MzQxNzI0NTA3NjY0NQ%3D%3D.3-ccb7-5&oh=00_AYA3sqTFUls_lZ0rOOVJsMogIFmE7Gb114QbabPAVot0Ew&oe=676F4085&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/454397526_18028365227238530_1547983904336170825_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cFXLdl2upsMQ7kNvgHNyhSh&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQyOTM3OTg3NDc3NDQ3NjMyNw%3D%3D.3-ccb7-5&oh=00_AYCpSsQx7iHRGGzUKH_CX_vhv6ayRcwm2Nk4o9V474m0tA&oe=676F46D4&_nc_sid=22de04
mimostudio.kr_03.jpg,143,2661,566,,"반신샷,전신샷","포옹/키스, 미소/웃음",2명,"웨딩 드레스, 캐주얼","로맨틱, 우아한, 자연광, 흑백",캐주얼함과 세련된 스타일의 조화,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/454346415_18028267592238530_899173180311285104_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ySmSJ7Gpf8MQ7kNvgEl1Ao0&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQyODY2NjgyNDg1NzU4OTA2Ng%3D%3D.3-ccb7-5&oh=00_AYDMOoKz-_uyteQo6P36GERJpeLmPK0vZZstmSor7VhG8A&oe=676F1F62&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/453874644_18028165880238530_6923557284918029910_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=r97Jh1PScdMQ7kNvgF4lR-w&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQyNzkwNzQ3NDk5MTkwMDc5OA%3D%3D.3-ccb7-5&oh=00_AYCq7L5U2ELT5e-Gb8J24C10MHnULOGRz-Flc-MoTqrLlA&oe=676F43C6&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/453240427_18027549524238530_7579441542383607612_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=hCl5x1dl3bcQ7kNvgHiVy83&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQyMzQ4ODY4NDI0MTg4MjM2OA%3D%3D.3-ccb7-5&oh=00_AYBJwgXale6fSxs9DZWSXoLjn0uO-ZJM9KANEhyUd9baAA&oe=676F4FD4&_nc_sid=22de04
mimostudio.kr_04.jpg,143,2661,566,,근접샷,정적 포즈,"1명, 2명","웨딩 드레스, 턱시도","따뜻한, 로맨틱, 우아한, 흑백","부드러운 조명, 감성적",https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/452558277_18026954366238530_7794139095126565179_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=itfP1Ke-By4Q7kNvgF7aq9G&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQxOTI4ODgwMDY1MTU1NzgzMw%3D%3D.3-ccb7-5&oh=00_AYAQ-JgIr5mAef6HmnQ65gybZ1NHazZPaWsVJA0kvkQe2g&oe=676F4D30&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/452445666_18026843228238530_5251168809794517797_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=vtgpbUbVBcwQ7kNvgFurREt&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQxODQ5ODA4NDg1NzgyNjc1OA%3D%3D.3-ccb7-5&oh=00_AYA6uPSOS5-D0-HzfXmtmofMUyQ_GjBenPLmq1clo8xgIw&oe=676F50BD&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/452281437_18026743481238530_5453256997720757348_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTguc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=3j3_7jOL05oQ7kNvgHGDWl0&_nc_gid=5fa4bb99ae8649c99cb5a463e712fc3b&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQxNzc3MjE3MTIzNzAzNjc1NA%3D%3D.3-ccb7-5&oh=00_AYCpavYFffWfOIoGJieU1waDco_R47q5irhgG8dAhkLxDw&oe=676F3676&_nc_sid=22de04
repeat_pic_03.jpg,306,7621,416,,,,,,"따뜻한, 로맨틱, 자연스러운, 행복한",감성적인 표현,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/467191223_18155910721336741_1191621109915869336_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=ZLemJ4xR97kQ7kNvgHoscS0&_nc_gid=421e1ba9c3f1415e8999c45398743ffb&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzQwMzk5Njk1NDAwMTY3ODc1NA%3D%3D.3-ccb7-5&oh=00_AYBAsJSAfJYCmSp3U7egcSEXWyvwlgbWYeo0Lr6Z83KVcQ&oe=676F3D1B&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/466979273_18155910922336741_2648370888724469559_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=n1Oua6WIo5MQ7kNvgFT1M_z&_nc_gid=421e1ba9c3f1415e8999c45398743ffb&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM5OTU2MDI3NDA1ODU5Njg3Mw%3D%3D.3-ccb7-5&oh=00_AYBwZXzU4NVp4IkMxBZIaYsq3vsPFpwwYd7fp4Ra7gBCrg&oe=676F3767&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t39.30808-6/466930510_18155910937336741_2161543203177330739_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE3OTkuc2RyLmYzMDgwOC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=O-fO4rl7or8Q7kNvgGRvtUP&_nc_gid=421e1ba9c3f1415e8999c45398743ffb&edm=APoiHPcAAAAA&ccb=7-5&ig_cache_key=MzM5ODEwODQ5MTE4NDUwNzYwNw%3D%3D.3-ccb7-5&oh=00_AYBTKavPTWzZZPzBubVY4BaeVSt-MZpT6eIsGthgWNpv7w&oe=676F531A&_nc_sid=22de04
seoro.snap_02.jpg,62,665,406,,"근접샷,반신샷",포옹/키스,2명,웨딩 드레스,"로맨틱, 선명한, 자연스러운, 행복한","자연 배경, 활기찬",https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/463387719_896895431980772_3519975734984377341_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=GO99CTOSigcQ7kNvgEqKpDy&_nc_gid=ac8d8999d73c4d0dbb5c76de1b4a310b&edm=AP4sbd4BAAAA&ccb=7-5&ig_cache_key=MzQ3OTkzMzI4MDE5MDIyMDIxOA%3D%3D.3-ccb7-5&oh=00_AYAWuX-2wBkokxS_g7FIOaXoHowT4uITUpykr9l6DYOc4A&oe=676F5754&_nc_sid=7a9f4b,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/463006573_9293858330628593_8101877903012519663_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=baWRV-FvPwMQ7kNvgEKnd7q&_nc_gid=56344cba398e40a59714af72819f7286&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NzU3ODI1NTkyOTU0MzgxOQ%3D%3D.3-ccb7-5&oh=00_AYCAbELzlqbzGkK7hhhOYH3wcinDN3zHBElVrslldyhKBg&oe=676F4899&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/462390057_1166039667831500_7695640093397388207_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=IJ-Q8JljA0sQ7kNvgEyfx5f&_nc_gid=56344cba398e40a59714af72819f7286&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDk0MDM4NzM3Nzc2Nzg5OQ%3D%3D.3-ccb7-5&oh=00_AYAA51LK9GQ1JqjPeKYN81WG78lg3I5xWk_b0Z1vDcskjg&oe=676F3EDF&_nc_sid=22de04
seoro.snap_03.jpg,62,665,406,,전신샷,"미소/웃음, 포옹/키스, 손잡기/애정 표현",2명,"캐주얼, 턱시도","로맨틱, 부드러운, 자연적인, 평화로운","야외 촬영, 자연 요소 강조",https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/459168845_1200970657639436_4770624239054510524_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=c1EOCyl4xGMQ7kNvgGB03hg&_nc_gid=9f692108273f4e2fa36ad251ac7728d4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1MzE2NTY4NTg2OTIxNTc1NA%3D%3D.3-ccb7-5&oh=00_AYA6ra76PFds9IhSaezVcK5UfLLtLfb1CMmcIiGLwM-7_g&oe=676F2057&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/458393328_323881850746083_8989692893082120370_n.jpg?stp=dst-jpg_e35_s320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=LvYNcMctGHoQ7kNvgFSoSjq&_nc_gid=9f692108273f4e2fa36ad251ac7728d4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ1MDkzNzUxNjE1MjA0MTE5MA%3D%3D.3-ccb7-5&oh=00_AYAoIxaiyOwHnwIyo7hsCtAfA2WlI8WLKwk995Zsl-jivw&oe=676F3231&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/458271344_519258433805594_5927869789574833809_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Ytw12N0hXgUQ7kNvgGPxeGF&_nc_gid=9f692108273f4e2fa36ad251ac7728d4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ0ODgwNzIzNjAyMDU4NDQ5OQ%3D%3D.3-ccb7-5&oh=00_AYChf5bnJSQIuVGlWs_etKFTkpK6MlDw5g7uIpgp_kHJ1Q&oe=676F2A01&_nc_sid=22de04
today_is_the_day_studio_01.jpg,2894,9998,216,,근접샷,"손잡기/애정 표현, 포옹/키스",2명,웨딩 드레스,"로맨틱, 밝은, 사랑스러운, 화사한","자연 속 포즈, 캐주얼함, 강아지",https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/464812813_905777238162054_5754410935047852519_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44OTB4MTExMi5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xpWZF6ZzMZ0Q7kNvgG2ghcR&_nc_gid=cb27dd55fa2c48c4952d17c445bc64a4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4OTE5Nzg1NzIwNTc4NDI2Mg%3D%3D.3-ccb7-5&oh=00_AYBdAfgPy33xdhQmNXBWGuHDEjFJIkJ1DQUwaIFdnlAAAA&oe=676F52FF&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/464642103_355930670875771_3079754403485421919_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44OTB4MTExMi5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=0IugmXBy0IsQ7kNvgHV0s28&_nc_gid=cb27dd55fa2c48c4952d17c445bc64a4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NzAxOTEwNjY0MDQ2NzE4MQ%3D%3D.3-ccb7-5&oh=00_AYCYjbLxe05VaTyQ0hTUfuqt7JiGOwNiA61FVxxksdK5hw&oe=676F39BC&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/464372467_340521699119301_6922231860218753990_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44OTB4MTExMi5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=_ANW-dy4qu0Q7kNvgGKV7-9&_nc_gid=cb27dd55fa2c48c4952d17c445bc64a4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NTU3MTU2MzQ0NDQ0NzU1MA%3D%3D.3-ccb7-5&oh=00_AYD20rT62VKsv47h8vOUThnH9R9-VnF0kWJCplS0lKy8HA&oe=676F2B1C&_nc_sid=22de04
today_is_the_day_studio_02.jpg,2894,9998,216,,"반신샷,전신샷",포옹/키스,2명,"웨딩 드레스, 턱시도,  캐주얼","로맨틱, 밝은, 즐거운, 화사한","감성적인 연출, 다채로운 소품 사용",https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/464235622_903015031789453_6960245832138892947_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTEyeDEzODkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Us23YMGZO84Q7kNvgGx7HbF&_nc_gid=cb27dd55fa2c48c4952d17c445bc64a4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4NDE3NTU2OTM1MTYyODIxOQ%3D%3D.3-ccb7-5&oh=00_AYCw_HWAbwhZbx011-Gi7VmvFCB9OLfXhLGu4raH8W_Oog&oe=676F4452&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/464057317_863872635505629_6652221606567469947_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTEyeDEzODkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=OFgiCJnXrkwQ7kNvgFD8mbK&_nc_gid=cb27dd55fa2c48c4952d17c445bc64a4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MjczODA1NzYwNTQ2MDA1NQ%3D%3D.3-ccb7-5&oh=00_AYCHkyO6WEI8w4iWtJL1zNgOjmeo53rBxmZtBhKjhmsjxA&oe=676F5004&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/463203170_881553417376356_906149868231239676_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTEyeDEzODkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=2Qi9SHvkGs4Q7kNvgGXteUA&_nc_gid=cb27dd55fa2c48c4952d17c445bc64a4&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ4MTIyNjY4NTYwMDA4NDcyNw%3D%3D.3-ccb7-5&oh=00_AYAk6D-OFq4k_MzSXFKlMn3WFe9s_kCbssJiIOmigWZo1A&oe=676F4E80&_nc_sid=22de04
today_is_the_day_studio_03.jpg,2894,9998,216,,"반신샷,전신샷",미소/웃음,"1명, 2명","웨딩 드레스, 턱시도","로맨틱, 밝은, 자연스러운, 화사한","부드러운 조명, 자연 배경",https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/462525625_1713737199423283_2048626223025458979_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzkxeDE3Mzkuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=67JqHrs9Sv0Q7kNvgESq44I&_nc_gid=7a8ded0bd63240629a0321e2871c98f2&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NTQyNzU1MTY3Njc2NTM1Ng%3D%3D.3-ccb7-5&oh=00_AYCDk8162_jSe6rXD6y9ReZF_EtCqnC4OhGaBzpdnFZo5Q&oe=676F536E&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/462430408_886445876794177_6150317165285980780_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMTEyeDEzOTEuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=U74MIwtQKI8Q7kNvgHbJXTI&_nc_gid=7a8ded0bd63240629a0321e2871c98f2&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3NDA1NjE4ODUxNjk4MDQxNA%3D%3D.3-ccb7-5&oh=00_AYCyCJyQ4z6b1BmGRu_CEudlNmHb7j-wZ1XFJGuC4vXLNA&oe=676F2E9D&_nc_sid=22de04,https://scontent-ssn1-1.cdninstagram.com/v/t51.29350-15/462216386_383709441478187_1981699874504203491_n.jpg?stp=dst-jpg_e35_p320x320_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMzkweDE3Mzcuc2RyLmYyOTM1MC5kZWZhdWx0X2ltYWdlIn0&_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=rK1xhobiX9YQ7kNvgEuUVKM&_nc_gid=7a8ded0bd63240629a0321e2871c98f2&edm=APoiHPcBAAAA&ccb=7-5&ig_cache_key=MzQ3MjU5NzQwOTE0MTMzMzk1Ng%3D%3D.3-ccb7-5&oh=00_AYDTPSNS9m_t5jOMERXgKtXJVcjZSP_qcSMcz3HfaWmJvA&oe=676F35AA&_nc_sid=22de04
